"Date","MSCI_World","Energies_Renouvelables","Immobilier"
2024-02-16,95.2099990844727,635.348449707031,1747.92443847656
2024-02-23,95.3000030517578,628.100158691406,1736.43151855469
2024-03-01,97.2099990844727,637.847839355469,1740.67883300781
2024-03-08,97.0699996948242,611.104248046875,1729.93530273438
2024-03-15,98.8499984741211,621.851684570312,1775.40734863281
2024-03-22,98.7600021362305,635.848327636719,1802.890625
2024-03-29,98.6999969482422,641.346984863281,1770.91015625
2024-04-04,96.8099975585938,629.099853515625,1747.42456054688
2024-04-11,94.8600006103516,610.354370117188,1699.4541015625
2024-04-18,94.5,595.357971191406,1708.19897460938
2024-04-25,95.129997253418,615.103271484375,1735.93176269531
2024-05-02,98.1900024414062,636.348205566406,1769.91076660156
2024-05-09,100.370002746582,643.596435546875,1775.90710449219
2024-05-16,100.01000213623,657.612976074219,1722.09875488281
2024-05-23,98.9700012207031,673.609619140625,1700.36010742188
2024-05-30,100.720001220703,669.110534667969,1736.09143066406
2024-06-06,100.940002441406,665.111389160156,1718.10083007812
2024-06-13,101.940002441406,635.992431640625,1725.59692382812
2024-06-20,101.5,621.245483398438,1730.84423828125
2024-06-27,103.040000915527,617.371337890625,1735.59155273438
2024-07-04,104.160003662109,632.3681640625,1773.32202148438
2024-07-11,103.51000213623,616.371520996094,1822.54626464844
2024-07-18,101.550003051758,626.244445800781,1800.05786132812
2024-07-25,101.839996337891,632.3681640625,1832.54089355469
2024-08-01,98.8899993896484,629.618774414062,1849.0322265625
2024-08-08,103.169998168945,634.86767578125,1859.52697753906
2024-08-15,104.809997558594,620.120788574219,1841.03649902344
2024-08-22,105.75,623.620056152344,1862.17211914062
2024-08-29,103.050003051758,620.370727539062,1884.66223144531
2024-09-05,104.040000915527,627.369262695312,1924.14453125
2024-09-12,106.940002441406,633.617980957031,1915.6484375
2024-09-19,107.680000305176,627.369262695312,1896.90661621094
2024-09-26,106.480003356934,625.369689941406,1901.65466308594
2024-10-03,107.559997558594,600.874755859375,1874.66650390625
2024-10-10,108.669998168945,595.375915527344,1925.89392089844
2024-10-17,107.309997558594,581.253845214844,1912.39990234375
2024-10-24,105.910003662109,584.878112792969,1899.15576171875
2024-11-01,109.730003356934,560.008239746094,1864.42114257812
2024-11-08,109.349998474121,541.137268066406,1882.41320800781
2024-11-15,108.769996643066,544.932983398438,1909.77795410156
2024-11-22,110.169998168945,556.931518554688,1953.76123046875
